game_id,year_id,date_game,seasongame,is_playoffs,team_id,fran_id,opp_id,opp_fran,elo_i,opp_elo_i,game_result
200704150LAC,2007,4/15/2007,80,0,LAC,Clippers,SAC,Kings,1538.1471,1432.7606,L
200704150LAL,2007,4/15/2007,81,0,LAL,Lakers,SEA,Thunder,1459.8573,1436.3481,W
200704150ORL,2007,4/15/2007,80,0,ORL,Magic,BOS,Celtics,1495.8384,1353.3984,W
200704150TOR,2007,4/15/2007,80,0,TOR,Raptors,NYK,Knicks,1576.6237,1396.0593,W
200704150WAS,2007,4/15/2007,80,0,WAS,Wizards,CHI,Bulls,1465.4957,1610.1188,L
200704160DEN,2007,4/16/2007,81,0,DEN,Nuggets,MIN,Timberwolves,1557.4785,1378.8762,W
200704160HOU,2007,4/16/2007,81,0,HOU,Rockets,PHO,Suns,1599.4391,1692.5206,W
200704160MEM,2007,4/16/2007,81,0,MEM,Grizzlies,SAS,Spurs,1337.6367,1731.1919,W
200704160MIA,2007,4/16/2007,81,0,MIA,Heat,BOS,Celtics,1529.4827,1351.7916,L
200704160MIL,2007,4/16/2007,81,0,MIL,Bucks,ATL,Hawks,1322.5322,1357.1036,W
200704160NYK,2007,4/16/2007,81,0,NYK,Knicks,NJN,Nets,1394.7501,1490.0648,L
200704160SAC,2007,4/16/2007,81,0,SAC,Kings,NOK,Pelicans,1445.6509,1479.744,L
200704160UTA,2007,4/16/2007,81,0,UTA,Jazz,POR,Trailblazers,1544.2856,1414.1528,W
200704170ATL,2007,4/17/2007,82,0,ATL,Hawks,IND,Pacers,1351.1232,1417.2695,W
200704170DET,2007,4/17/2007,81,0,DET,Pistons,TOR,Raptors,1616.748,1577.9329,W
200704170GSW,2007,4/17/2007,81,0,GSW,Warriors,DAL,Mavericks,1544.5779,1725.6995,W
200704170PHI,2007,4/17/2007,81,0,PHI,Sixers,CLE,Cavaliers,1458.6346,1589.4934,L
200704170PHO,2007,4/17/2007,82,0,PHO,Suns,LAC,Clippers,1687.0715,1525.2568,L
200704170WAS,2007,4/17/2007,81,0,WAS,Wizards,ORL,Magic,1445.7535,1497.4452,L
200704180BOS,2007,4/18/2007,82,0,BOS,Celtics,DET,Pistons,1362.1257,1624.5988,L
200704180CHA,2007,4/18/2007,82,0,CHA,Hornets,NYK,Knicks,1460.2728,1384.8479,L
200704180CLE,2007,4/18/2007,82,0,CLE,Cavaliers,MIL,Bucks,1596.3713,1328.5127,W
200704180IND,2007,4/18/2007,82,0,IND,Pacers,WAS,Wizards,1404.9111,1436.5988,L
200704180LAC,2007,4/18/2007,82,0,LAC,Clippers,NOK,Pelicans,1538.355,1490.2898,L
200704180MIN,2007,4/18/2007,82,0,MIN,Timberwolves,MEM,Grizzlies,1375.189,1360.5359,L
200704180NJN,2007,4/18/2007,82,0,NJN,Nets,CHI,Bulls,1499.967,1629.861,W
200704180ORL,2007,4/18/2007,82,0,ORL,Magic,MIA,Heat,1506.6,1519.1486,W
200704180POR,2007,4/18/2007,82,0,POR,Trailblazers,GSW,Warriors,1405.1058,1572.6238,L
200704180SAC,2007,4/18/2007,82,0,SAC,Kings,LAL,Lakers,1435.1051,1466.459,L
200704180SAS,2007,4/18/2007,82,0,SAS,Spurs,DEN,Nuggets,1708.2927,1561.1658,L
200704180SEA,2007,4/18/2007,82,0,SEA,Thunder,DAL,Mavericks,1429.7465,1697.6536,L
200704180TOR,2007,4/18/2007,82,0,TOR,Raptors,PHI,Sixers,1570.0822,1451.7567,L
200704180UTA,2007,4/18/2007,82,0,UTA,Jazz,HOU,Rockets,1553.3326,1604.8882,W
200704210CHI,2007,4/21/2007,83,1,CHI,Bulls,MIA,Heat,1619.0327,1505.2631,W
200704210DET,2007,4/21/2007,83,1,DET,Pistons,ORL,Magic,1627.0093,1520.4855,W
200704210HOU,2007,4/21/2007,83,1,HOU,Rockets,UTA,Jazz,1596.2819,1561.939,W
200704210TOR,2007,4/21/2007,83,1,TOR,Raptors,NJN,Nets,1559.5359,1510.7953,L
200704220CLE,2007,4/22/2007,83,1,CLE,Cavaliers,WAS,Wizards,1598.4048,1443.6605,W
200704220DAL,2007,4/22/2007,83,1,DAL,Mavericks,GSW,Warriors,1708.5339,1586.0482,L
200704220PHO,2007,4/22/2007,83,1,PHO,Suns,LAL,Lakers,1673.9734,1480.3827,W
200704220SAS,2007,4/22/2007,83,1,SAS,Spurs,DEN,Nuggets,1672.001,1597.4575,L
200704230DET,2007,4/23/2007,84,1,DET,Pistons,ORL,Magic,1630.6476,1516.8472,W
200704230HOU,2007,4/23/2007,84,1,HOU,Rockets,UTA,Jazz,1601.8324,1556.3884,W
200704240CHI,2007,4/24/2007,84,1,CHI,Bulls,MIA,Heat,1621.7501,1502.5457,W
200704240PHO,2007,4/24/2007,84,1,PHO,Suns,LAL,Lakers,1676.2639,1478.0922,W
200704240TOR,2007,4/24/2007,84,1,TOR,Raptors,NJN,Nets,1548.323,1522.0082,W
200704250CLE,2007,4/25/2007,84,1,CLE,Cavaliers,WAS,Wizards,1602.5985,1439.4668,W
200704250DAL,2007,4/25/2007,84,1,DAL,Mavericks,GSW,Warriors,1686.3781,1608.2041,W
200704250SAS,2007,4/25/2007,84,1,SAS,Spurs,DEN,Nuggets,1658.8431,1610.6154,W
200704260LAL,2007,4/26/2007,85,1,LAL,Lakers,PHO,Suns,1472.976,1681.3801,W
200704260ORL,2007,4/26/2007,85,1,ORL,Magic,DET,Pistons,1513.3419,1634.1528,L
200704260UTA,2007,4/26/2007,85,1,UTA,Jazz,HOU,Rockets,1551.4742,1606.7466,W
200704270GSW,2007,4/27/2007,85,1,GSW,Warriors,DAL,Mavericks,1602.5433,1692.0388,W
200704270MIA,2007,4/27/2007,85,1,MIA,Heat,CHI,Bulls,1496.827,1627.4688,L
200704270NJN,2007,4/27/2007,85,1,NJN,Nets,TOR,Raptors,1517.4316,1552.8995,W
200704280DEN,2007,4/28/2007,85,1,DEN,Nuggets,SAS,Spurs,1605.416,1664.0425,L
200704280ORL,2007,4/28/2007,86,1,ORL,Magic,DET,Pistons,1500.3408,1647.1539,L
200704280UTA,2007,4/28/2007,86,1,UTA,Jazz,HOU,Rockets,1562.3018,1595.9191,W
200704280WAS,2007,4/28/2007,85,1,WAS,Wizards,CLE,Cavaliers,1436.9615,1605.1038,L
200704290GSW,2007,4/29/2007,86,1,GSW,Warriors,DAL,Mavericks,1617.1904,1677.3917,W
200704290LAL,2007,4/29/2007,86,1,LAL,Lakers,PHO,Suns,1484.0023,1670.3538,L
200704290MIA,2007,4/29/2007,86,1,MIA,Heat,CHI,Bulls,1488.7445,1635.5513,L
200704290NJN,2007,4/29/2007,86,1,NJN,Nets,TOR,Raptors,1526.9434,1543.3878,W
200704300DEN,2007,4/30/2007,86,1,DEN,Nuggets,SAS,Spurs,1597.2751,1672.1833,L
200704300HOU,2007,4/30/2007,87,1,HOU,Rockets,UTA,Jazz,1586.4805,1571.7404,W
200704300WAS,2007,4/30/2007,86,1,WAS,Wizards,CLE,Cavaliers,1431.0486,1611.0167,L
200705010DAL,2007,5/1/2007,87,1,DAL,Mavericks,GSW,Warriors,1671.9615,1622.6206,W
200705010TOR,2007,5/1/2007,87,1,TOR,Raptors,NJN,Nets,1531.2505,1539.0807,W
200705020PHO,2007,5/2/2007,87,1,PHO,Suns,LAL,Lakers,1679.0236,1475.3325,W
200705020SAS,2007,5/2/2007,87,1,SAS,Spurs,DEN,Nuggets,1681.3873,1588.0712,W
200705030GSW,2007,5/3/2007,88,1,GSW,Warriors,DAL,Mavericks,1618.512,1676.0702,W
200705030UTA,2007,5/3/2007,88,1,UTA,Jazz,HOU,Rockets,1567.7941,1590.4268,W
200705040NJN,2007,5/4/2007,88,1,NJN,Nets,TOR,Raptors,1535.7472,1534.584,W
200705050DET,2007,5/5/2007,87,1,DET,Pistons,CHI,Bulls,1652.4336,1645.7803,W
200705050HOU,2007,5/5/2007,89,1,HOU,Rockets,UTA,Jazz,1581.8694,1576.3514,L
200705060CLE,2007,5/6/2007,87,1,CLE,Cavaliers,NJN,Nets,1617.1353,1538.4275,W
200705060PHO,2007,5/6/2007,88,1,PHO,Suns,SAS,Spurs,1681.3459,1687.1555,L
200705070DET,2007,5/7/2007,88,1,DET,Pistons,CHI,Bulls,1665.1931,1633.0208,W
200705070UTA,2007,5/7/2007,90,1,UTA,Jazz,GSW,Warriors,1585.2946,1634.8004,W
200705080CLE,2007,5/8/2007,88,1,CLE,Cavaliers,NJN,Nets,1620.0494,1535.5133,W
200705080PHO,2007,5/8/2007,89,1,PHO,Suns,SAS,Spurs,1671.7208,1696.7806,W
200705090UTA,2007,5/9/2007,91,1,UTA,Jazz,GSW,Warriors,1590.4961,1629.5989,W
200705100CHI,2007,5/10/2007,89,1,CHI,Bulls,DET,Pistons,1623.2587,1674.9552,L
200705110GSW,2007,5/11/2007,91,1,GSW,Warriors,UTA,Jazz,1621.4203,1598.6747,W
200705120NJN,2007,5/12/2007,91,1,NJN,Nets,CLE,Cavaliers,1530.8677,1624.6951,W
200705120SAS,2007,5/12/2007,90,1,SAS,Spurs,PHO,Suns,1684.6094,1683.8921,W
200705130CHI,2007,5/13/2007,90,1,CHI,Bulls,DET,Pistons,1613.299,1684.9149,W
200705130GSW,2007,5/13/2007,92,1,GSW,Warriors,UTA,Jazz,1631.2751,1588.8198,L
200705140NJN,2007,5/14/2007,92,1,NJN,Nets,CLE,Cavaliers,1541.6302,1613.9325,L
200705140SAS,2007,5/14/2007,91,1,SAS,Spurs,PHO,Suns,1690.1991,1678.3024,L
200705150DET,2007,5/15/2007,91,1,DET,Pistons,CHI,Bulls,1672.8235,1625.3904,L
200705150UTA,2007,5/15/2007,94,1,UTA,Jazz,GSW,Warriors,1608.9751,1611.1199,W
200705160CLE,2007,5/16/2007,91,1,CLE,Cavaliers,NJN,Nets,1619.267,1536.2958,L
200705160PHO,2007,5/16/2007,92,1,PHO,Suns,SAS,Spurs,1689.4398,1679.0616,L
200705170CHI,2007,5/17/2007,92,1,CHI,Bulls,DET,Pistons,1647.7136,1650.5002,L
200705180NJN,2007,5/18/2007,94,1,NJN,Nets,CLE,Cavaliers,1555.4233,1600.1394,L
200705180SAS,2007,5/18/2007,93,1,SAS,Spurs,PHO,Suns,1687.0789,1681.4226,W
200705200SAS,2007,5/20/2007,94,1,SAS,Spurs,UTA,Jazz,1692.9803,1617.2198,W
200705210DET,2007,5/21/2007,93,1,DET,Pistons,CLE,Cavaliers,1664.8218,1617.1694,W
200705220SAS,2007,5/22/2007,95,1,SAS,Spurs,UTA,Jazz,1697.2252,1612.975,W
200705240DET,2007,5/24/2007,94,1,DET,Pistons,CLE,Cavaliers,1667.8162,1614.175,W
200705260UTA,2007,5/26/2007,97,1,UTA,Jazz,SAS,Spurs,1608.6113,1701.5889,W
200705270CLE,2007,5/27/2007,95,1,CLE,Cavaliers,DET,Pistons,1611.2649,1670.7263,W
200705280UTA,2007,5/28/2007,98,1,UTA,Jazz,SAS,Spurs,1627.8226,1682.3776,L
200705290CLE,2007,5/29/2007,96,1,CLE,Cavaliers,DET,Pistons,1617.8848,1664.1064,W
200705300SAS,2007,5/30/2007,98,1,SAS,Spurs,UTA,Jazz,1696.0233,1614.1769,W
200705310DET,2007,5/31/2007,97,1,DET,Pistons,CLE,Cavaliers,1658.9741,1623.0171,L
200706020CLE,2007,6/2/2007,98,1,CLE,Cavaliers,DET,Pistons,1630.4581,1651.5331,W
200706070SAS,2007,6/7/2007,99,1,SAS,Spurs,CLE,Cavaliers,1704.7213,1640.7285,W
200706100SAS,2007,6/10/2007,100,1,SAS,Spurs,CLE,Cavaliers,1709.5416,1635.9082,W
200706120CLE,2007,6/12/2007,101,1,CLE,Cavaliers,SAS,Spurs,1630.7059,1714.7439,L
200706140CLE,2007,6/14/2007,102,1,CLE,Cavaliers,SAS,Spurs,1624.783,1720.6669,L
200710300GSW,2008,10/30/2007,1,0,GSW,Warriors,UTA,Jazz,1578.4064,1580.3591,L
200710300LAL,2008,10/30/2007,1,0,LAL,Lakers,HOU,Rockets,1481.0076,1555.9447,L
200710300SAS,2008,10/30/2007,1,0,SAS,Spurs,POR,Trailblazers,1669.8276,1420.011,W
200710310CLE,2008,10/31/2007,1,0,CLE,Cavaliers,DAL,Mavericks,1591.7598,1621.0863,L
200710310DEN,2008,10/31/2007,1,0,DEN,Nuggets,SEA,Thunder,1562.9773,1440.3995,W
200710310IND,2008,10/31/2007,1,0,IND,Pacers,WAS,Wizards,1424.637,1444.9475,W
200710310MEM,2008,10/31/2007,1,0,MEM,Grizzlies,SAS,Spurs,1415.7162,1671.619,L
200710310NJN,2008,10/31/2007,1,0,NJN,Nets,CHI,Bulls,1530.0449,1601.2941,W
200710310NOH,2008,10/31/2007,1,0,NOH,Pelicans,SAC,Kings,1500.6364,1442.136,W
200710310ORL,2008,10/31/2007,1,0,ORL,Magic,MIL,Bucks,1497.5459,1371.1094,W
200710310TOR,2008,10/31/2007,1,0,TOR,Raptors,PHI,Sixers,1525.1777,1472.9773,W
200711010MIA,2008,11/1/2007,1,0,MIA,Heat,DET,Pistons,1485.1366,1607.197,L
200711010SEA,2008,11/1/2007,2,0,SEA,Thunder,PHO,Suns,1434.995,1632.8909,L
200711010UTA,2008,11/1/2007,2,0,UTA,Jazz,HOU,Rockets,1603.8054,1561.2305,L
200711020ATL,2008,11/2/2007,1,0,ATL,Hawks,DAL,Mavericks,1398.8612,1640.4688,W
200711020BOS,2008,11/2/2007,1,0,BOS,Celtics,WAS,Wizards,1396.0364,1437.8597,W
200711020CHA,2008,11/2/2007,1,0,CHA,Hornets,MIL,Bucks,1466.2852,1365.3925,W
200711020CHI,2008,11/2/2007,2,0,CHI,Bulls,PHI,Sixers,1592.5647,1467.8754,L
200711020CLE,2008,11/2/2007,2,0,CLE,Cavaliers,NYK,Knicks,1572.3773,1420.0554,W
200711020IND,2008,11/2/2007,2,0,IND,Pacers,MIA,Heat,1431.7247,1475.0023,W
200711020LAC,2008,11/2/2007,1,0,LAC,Clippers,GSW,Warriors,1523.3473,1554.9601,W
200711020MIN,2008,11/2/2007,1,0,MIN,Timberwolves,DEN,Nuggets,1388.5774,1568.3818,L
200711020NJN,2008,11/2/2007,2,0,NJN,Nets,TOR,Raptors,1538.7743,1530.2797,L
200711020NOH,2008,11/2/2007,2,0,NOH,Pelicans,POR,Trailblazers,1507.177,1418.2196,W
200711020ORL,2008,11/2/2007,2,0,ORL,Magic,DET,Pistons,1503.2628,1617.3313,L
200711020PHO,2008,11/2/2007,2,0,PHO,Suns,LAL,Lakers,1638.5508,1475.7218,L
200711020SAS,2008,11/2/2007,3,0,SAS,Spurs,SAC,Kings,1674.4978,1435.5953,W
200711030DAL,2008,11/3/2007,3,0,DAL,Mavericks,SAC,Kings,1627.3151,1432.8423,W
200711030HOU,2008,11/3/2007,3,0,HOU,Rockets,POR,Trailblazers,1578.4917,1411.0468,W
200711030MEM,2008,11/3/2007,2,0,MEM,Grizzlies,IND,Pacers,1412.8374,1435.5989,L
200711030MIL,2008,11/3/2007,3,0,MIL,Bucks,CHI,Bulls,1363.0872,1571.4957,W
200711030PHI,2008,11/3/2007,3,0,PHI,Sixers,NJN,Nets,1488.9443,1502.3998,L
200711030UTA,2008,11/3/2007,3,0,UTA,Jazz,GSW,Warriors,1586.5442,1549.0532,W
200711030WAS,2008,11/3/2007,3,0,WAS,Wizards,ORL,Magic,1424.8046,1485.5931,L
200711040DEN,2008,11/4/2007,3,0,DEN,Nuggets,NOH,Pelicans,1574.9897,1514.3499,L
200711040DET,2008,11/4/2007,3,0,DET,Pistons,ATL,Hawks,1635.001,1412.0149,W
200711040LAC,2008,11/4/2007,2,0,LAC,Clippers,SEA,Thunder,1529.2542,1429.3351,W
200711040LAL,2008,11/4/2007,3,0,LAL,Lakers,UTA,Jazz,1510.8944,1596.6969,W
200711040MIA,2008,11/4/2007,3,0,MIA,Heat,CHA,Hornets,1471.1282,1468.5905,L
200711040NYK,2008,11/4/2007,2,0,NYK,Knicks,MIN,Timberwolves,1418.0598,1381.9695,W
200711040PHO,2008,11/4/2007,3,0,PHO,Suns,CLE,Cavaliers,1603.3782,1574.3729,W
200711040TOR,2008,11/4/2007,3,0,TOR,Raptors,BOS,Celtics,1566.6542,1409.0916,L
200711050DAL,2008,11/5/2007,4,0,DAL,Mavericks,HOU,Rockets,1631.5699,1581.3239,W
200711060CHA,2008,11/6/2007,3,0,CHA,Hornets,PHO,Suns,1475.364,1609.8147,L
200711060CHI,2008,11/6/2007,4,0,CHI,Bulls,LAC,Clippers,1560.4692,1534.584,L
200711060GSW,2008,11/6/2007,4,0,GSW,Warriors,CLE,Cavaliers,1538.9005,1567.9364,L
200711060HOU,2008,11/6/2007,5,0,HOU,Rockets,SAS,Spurs,1576.1742,1677.2509,W
200711060LAL,2008,11/6/2007,4,0,LAL,Lakers,NOH,Pelicans,1520.7363,1525.9135,L
200711060MIL,2008,11/6/2007,4,0,MIL,Bucks,TOR,Raptors,1374.1136,1555.1769,W
200711060MIN,2008,11/6/2007,3,0,MIN,Timberwolves,ORL,Magic,1378.3925,1498.9563,L
200711060NJN,2008,11/6/2007,4,0,NJN,Nets,ATL,Hawks,1511.806,1411.149,W
200711060NYK,2008,11/6/2007,3,0,NYK,Knicks,DEN,Nuggets,1421.6368,1563.4261,W
200711060SAC,2008,11/6/2007,4,0,SAC,Kings,SEA,Thunder,1428.5874,1424.0052,W
200711070ATL,2008,11/7/2007,4,0,ATL,Hawks,PHO,Suns,1408.2437,1629.9144,W
200711070BOS,2008,11/7/2007,3,0,BOS,Celtics,DEN,Nuggets,1420.5688,1553.6805,W
200711070IND,2008,11/7/2007,4,0,IND,Pacers,LAC,Clippers,1449.0791,1546.1687,L
200711070PHI,2008,11/7/2007,4,0,PHI,Sixers,CHA,Hornets,1479.5381,1455.2643,W
200711070POR,2008,11/7/2007,4,0,POR,Trailblazers,NOH,Pelicans,1408.2146,1543.5377,W
200711070SAS,2008,11/7/2007,5,0,SAS,Spurs,MIA,Heat,1668.1355,1464.3546,W
200711070SEA,2008,11/7/2007,5,0,SEA,Thunder,MEM,Grizzlies,1418.9548,1399.3572,L
200711070TOR,2008,11/7/2007,5,0,TOR,Raptors,ORL,Magic,1528.547,1507.3606,L
200711070UTA,2008,11/7/2007,5,0,UTA,Jazz,CLE,Cavaliers,1586.855,1575.9922,W
200711080CHI,2008,11/8/2007,5,0,CHI,Bulls,DET,Pistons,1548.8845,1635.8668,W
200711080GSW,2008,11/8/2007,5,0,GSW,Warriors,DAL,Mavericks,1530.8447,1636.7196,L
200711080NJN,2008,11/8/2007,5,0,NJN,Nets,WAS,Wizards,1514.7114,1411.4414,W
200711090BOS,2008,11/9/2007,4,0,BOS,Celtics,ATL,Hawks,1442.7476,1422.6563,W
200711090CHA,2008,11/9/2007,5,0,CHA,Hornets,IND,Pacers,1441.8857,1435.4712,W
200711090DET,2008,11/9/2007,5,0,DET,Pistons,LAC,Clippers,1629.842,1559.7766,W
200711090HOU,2008,11/9/2007,6,0,HOU,Rockets,MIL,Bucks,1585.2896,1400.7435,W
200711090LAL,2008,11/9/2007,5,0,LAL,Lakers,MIN,Timberwolves,1503.1121,1369.9882,W
200711090MIA,2008,11/9/2007,5,0,MIA,Heat,PHO,Suns,1461.8799,1615.5018,L
200711090NOH,2008,11/9/2007,6,0,NOH,Pelicans,SAS,Spurs,1537.2017,1670.6102,L
200711090NYK,2008,11/9/2007,4,0,NYK,Knicks,ORL,Magic,1431.3824,1521.7537,L
200711090PHI,2008,11/9/2007,5,0,PHI,Sixers,TOR,Raptors,1492.9166,1514.1539,L
200711090POR,2008,11/9/2007,5,0,POR,Trailblazers,MEM,Grizzlies,1414.5507,1411.7416,W
200711090SAC,2008,11/9/2007,5,0,SAC,Kings,CLE,Cavaliers,1433.6378,1572.924,L
200711090SEA,2008,11/9/2007,6,0,SEA,Thunder,UTA,Jazz,1406.5704,1589.9232,L
200711090WAS,2008,11/9/2007,5,0,WAS,Wizards,DEN,Nuggets,1409.4728,1531.5018,L
200711100CHI,2008,11/10/2007,6,0,CHI,Bulls,TOR,Raptors,1554.9093,1520.4601,L
200711100IND,2008,11/10/2007,6,0,IND,Pacers,DEN,Nuggets,1429.1656,1549.6512,L
200711100NJN,2008,11/10/2007,6,0,NJN,Nets,BOS,Celtics,1516.6801,1453.7509,L
200711100ORL,2008,11/10/2007,7,0,ORL,Magic,PHO,Suns,1532.5015,1621.2164,L
200711100POR,2008,11/10/2007,6,0,POR,Trailblazers,DAL,Mavericks,1422.2107,1643.6056,W
200711100SAC,2008,11/10/2007,6,0,SAC,Kings,MIN,Timberwolves,1429.4807,1365.4963,W
200711100UTA,2008,11/10/2007,7,0,UTA,Jazz,MEM,Grizzlies,1593.3867,1404.0815,W
200711110ATL,2008,11/11/2007,6,0,ATL,Hawks,WAS,Wizards,1411.653,1391.3234,L
200711110CHA,2008,11/11/2007,6,0,CHA,Hornets,HOU,Rockets,1448.1913,1589.0168,L
200711110LAC,2008,11/11/2007,6,0,LAC,Clippers,CLE,Cavaliers,1550.8235,1577.0811,L
200711110NYK,2008,11/11/2007,5,0,NYK,Knicks,MIA,Heat,1420.6346,1456.1653,L
200711110PHI,2008,11/11/2007,6,0,PHI,Sixers,NOH,Pelicans,1486.6105,1526.9548,L
200711110SAS,2008,11/11/2007,7,0,SAS,Spurs,MIL,Bucks,1680.8571,1397.0162,W
200711110SEA,2008,11/11/2007,7,0,SEA,Thunder,DET,Pistons,1403.1069,1638.7952,L
200711120DEN,2008,11/12/2007,8,0,DEN,Nuggets,CLE,Cavaliers,1557.4409,1588.7472,W
200711120NJN,2008,11/12/2007,7,0,NJN,Nets,NOH,Pelicans,1498.4807,1547.7778,L
200711120UTA,2008,11/12/2007,8,0,UTA,Jazz,SAC,Kings,1598.1969,1433.647,W
200711130CHA,2008,11/13/2007,7,0,CHA,Hornets,MIA,Heat,1443.4108,1463.1414,W
200711130DAL,2008,11/13/2007,7,0,DAL,Mavericks,PHI,Sixers,1629.2041,1465.7875,W
200711130IND,2008,11/13/2007,7,0,IND,Pacers,BOS,Celtics,1421.376,1471.9502,L
200711130MEM,2008,11/13/2007,6,0,MEM,Grizzlies,HOU,Rockets,1399.2714,1593.7974,W
200711130ORL,2008,11/13/2007,8,0,ORL,Magic,SEA,Thunder,1521.6893,1399.5232,W
200711130PHO,2008,11/13/2007,8,0,PHO,Suns,NYK,Knicks,1632.0286,1413.6586,W
200711130POR,2008,11/13/2007,7,0,POR,Trailblazers,DET,Pistons,1436.6122,1642.3789,W
200711130SAS,2008,11/13/2007,8,0,SAS,Spurs,LAL,Lakers,1683.7582,1507.6039,W
200711140ATL,2008,11/14/2007,7,0,ATL,Hawks,CHA,Hornets,1395.4098,1453.1899,W
200711140BOS,2008,11/14/2007,7,0,BOS,Celtics,NJN,Nets,1487.9487,1492.7148,W
200711140CLE,2008,11/14/2007,9,0,CLE,Cavaliers,ORL,Magic,1575.3888,1529.1805,L
200711140DEN,2008,11/14/2007,9,0,DEN,Nuggets,POR,Trailblazers,1570.7993,1449.4602,W
200711140GSW,2008,11/14/2007,6,0,GSW,Warriors,DET,Pistons,1523.9587,1629.5309,L
200711140HOU,2008,11/14/2007,9,0,HOU,Rockets,LAL,Lakers,1583.2107,1503.8672,L
200711140LAC,2008,11/14/2007,7,0,LAC,Clippers,NYK,Knicks,1539.1573,1411.2378,W
200711140MIA,2008,11/14/2007,8,0,MIA,Heat,SEA,Thunder,1453.3622,1392.032,L
200711140MIL,2008,11/14/2007,7,0,MIL,Bucks,MEM,Grizzlies,1394.1151,1409.858,W
200711140MIN,2008,11/14/2007,6,0,MIN,Timberwolves,SAC,Kings,1361.3301,1428.1436,W
200711140NOH,2008,11/14/2007,9,0,NOH,Pelicans,PHI,Sixers,1553.5437,1461.7843,W
200711140TOR,2008,11/14/2007,8,0,TOR,Raptors,UTA,Jazz,1553.9949,1603.7003,L
200711140WAS,2008,11/14/2007,7,0,WAS,Wizards,IND,Pacers,1407.5665,1405.3774,W
200711150DAL,2008,11/15/2007,8,0,DAL,Mavericks,SAS,Spurs,1633.2073,1687.4949,W
200711150PHO,2008,11/15/2007,9,0,PHO,Suns,CHI,Bulls,1634.4493,1521.3745,W
200711160ATL,2008,11/16/2007,8,0,ATL,Hawks,SEA,Thunder,1403.1304,1408.0546,L
200711160BOS,2008,11/16/2007,8,0,BOS,Celtics,MIA,Heat,1499.8679,1437.3396,W
200711160CLE,2008,11/16/2007,10,0,CLE,Cavaliers,UTA,Jazz,1568.9915,1611.2371,W
200711160GSW,2008,11/16/2007,7,0,GSW,Warriors,LAC,Clippers,1515.7177,1541.1637,W
200711160LAL,2008,11/16/2007,8,0,LAL,Lakers,DET,Pistons,1513.493,1637.772,W
200711160MEM,2008,11/16/2007,8,0,MEM,Grizzlies,NOH,Pelicans,1405.8663,1560.3695,L
200711160MIN,2008,11/16/2007,7,0,MIN,Timberwolves,WAS,Wizards,1367.5326,1415.6547,L
200711160NJN,2008,11/16/2007,9,0,NJN,Nets,ORL,Magic,1480.7957,1535.5779,L
200711160PHI,2008,11/16/2007,9,0,PHI,Sixers,POR,Trailblazers,1454.9585,1444.0209,W
200711160SAC,2008,11/16/2007,9,0,SAC,Kings,NYK,Knicks,1421.941,1409.2314,W
200711160SAS,2008,11/16/2007,10,0,SAS,Spurs,HOU,Rockets,1677.2207,1573.5848,W
200711160TOR,2008,11/16/2007,9,0,TOR,Raptors,IND,Pacers,1546.4581,1397.2893,W
200711170CHA,2008,11/17/2007,9,0,CHA,Hornets,SEA,Thunder,1445.4694,1415.7211,W
200711170DAL,2008,11/17/2007,9,0,DAL,Mavericks,MEM,Grizzlies,1643.4814,1401.9568,W
200711170DEN,2008,11/17/2007,10,0,DEN,Nuggets,NYK,Knicks,1576.2386,1404.7998,W
200711170HOU,2008,11/17/2007,11,0,HOU,Rockets,PHO,Suns,1570.4403,1638.4708,L
200711170IND,2008,11/17/2007,10,0,IND,Pacers,UTA,Jazz,1394.1659,1605.6184,W
200711170LAC,2008,11/17/2007,9,0,LAC,Clippers,CHI,Bulls,1530.2622,1517.353,L
200711170MIL,2008,11/17/2007,8,0,MIL,Bucks,ATL,Hawks,1398.1068,1395.4639,W
200711170MIN,2008,11/17/2007,8,0,MIN,Timberwolves,NOH,Pelicans,1350.6913,1564.2791,L
200711170NJN,2008,11/17/2007,10,0,NJN,Nets,MIA,Heat,1458.33,1435.3237,L
200711170WAS,2008,11/17/2007,9,0,WAS,Wizards,POR,Trailblazers,1432.496,1440.0062,W
200711180LAL,2008,11/18/2007,9,0,LAL,Lakers,CHI,Bulls,1526.1876,1540.1874,W
200711180ORL,2008,11/18/2007,11,0,ORL,Magic,BOS,Celtics,1558.0436,1501.8838,W
200711180SAC,2008,11/18/2007,10,0,SAC,Kings,DET,Pistons,1426.3727,1625.0774,W
200711180TOR,2008,11/18/2007,10,0,TOR,Raptors,GSW,Warriors,1549.5815,1526.6191,L
200711190CHA,2008,11/19/2007,10,0,CHA,Hornets,POR,Trailblazers,1453.6589,1429.1156,W
200711190MEM,2008,11/19/2007,10,0,MEM,Grizzlies,SEA,Thunder,1400.8782,1407.5315,W
200711190NOH,2008,11/19/2007,12,0,NOH,Pelicans,ORL,Magic,1573.8323,1560.5286,L
200711190UTA,2008,11/19/2007,12,0,UTA,Jazz,NJN,Nets,1582.0558,1448.9307,W
200711200ATL,2008,11/20/2007,10,0,ATL,Hawks,SAS,Spurs,1389.0514,1680.3652,L
200711200CLE,2008,11/20/2007,11,0,CLE,Cavaliers,MIL,Bucks,1574.6101,1404.5193,L
200711200DAL,2008,11/20/2007,10,0,DAL,Mavericks,TOR,Raptors,1644.5601,1538.0906,W
